chr	start	end	name	mutation_count
chr4	175407977	175408502	chr4.175407977.175408502	6
chr4	176443149	176443596	chr4.176443149.176443596	3
chr4	176845795	176846124	chr4.176845795.176846124	3
chr4	177573535	177573927	chr4.177573535.177573927	1
chr4	177596002	177596524	chr4.177596002.177596524	5
chr4	179110422	179110848	chr4.179110422.179110848	1
chr4	179225638	179226873	chr4.179225638.179226873	7
chr4	179867329	179867670	chr4.179867329.179867670	1
chr4	180828520	180828892	chr4.180828520.180828892	2
chr4	181032427	181032774	chr4.181032427.181032774	1
chr4	182240196	182240977	chr4.182240196.182240977	4
chr4	182242865	182243286	chr4.182242865.182243286	4
chr4	182307795	182308226	chr4.182307795.182308226	3
chr4	182322864	182323358	chr4.182322864.182323358	8
chr4	182643728	182644250	chr4.182643728.182644250	6
chr4	182745195	182745651	chr4.182745195.182745651	6
chr4	183013530	183014186	chr4.183013530.183014186	5
chr4	183078570	183079228	chr4.183078570.183079228	6
chr4	183175816	183176432	chr4.183175816.183176432	4
chr4	183241256	183241634	chr4.183241256.183241634	2
chr4	183348854	183349435	chr4.183348854.183349435	3
chr4	183363228	183363630	chr4.183363228.183363630	6
chr4	183563920	183564316	chr4.183563920.183564316	4
chr4	183776517	183777031	chr4.183776517.183777031	3
chr4	184064993	184065345	chr4.184064993.184065345	2
chr4	184104369	184105205	chr4.184104369.184105205	6
chr4	184143778	184144163	chr4.184143778.184144163	6
chr4	184170983	184171495	chr4.184170983.184171495	2
chr4	184282293	184282822	chr4.184282293.184282822	7
chr4	184429144	184429550	chr4.184429144.184429550	5
chr4	184451703	184452278	chr4.184451703.184452278	7
chr4	184529332	184529816	chr4.184529332.184529816	5
chr4	184553995	184554412	chr4.184553995.184554412	4
chr4	184563284	184563743	chr4.184563284.184563743	8
chr4	184733229	184733739	chr4.184733229.184733739	5
chr4	184766064	184766389	chr4.184766064.184766389	7
chr4	184813224	184813691	chr4.184813224.184813691	3
chr4	184924679	184925176	chr4.184924679.184925176	2
chr4	184961638	184962225	chr4.184961638.184962225	2
chr4	185011467	185011914	chr4.185011467.185011914	1
chr4	185116034	185116503	chr4.185116034.185116503	5
chr4	185318813	185319152	chr4.185318813.185319152	4
chr4	185369788	185370212	chr4.185369788.185370212	3
chr4	185480360	185480837	chr4.185480360.185480837	8
chr4	185734233	185734679	chr4.185734233.185734679	4
chr4	186013555	186014138	chr4.186013555.186014138	5
chr4	186081252	186081989	chr4.186081252.186081989	14
chr4	186149913	186150477	chr4.186149913.186150477	10
chr4	186201858	186202289	chr4.186201858.186202289	2
chr4	186249953	186250754	chr4.186249953.186250754	6
chr4	186298295	186298943	chr4.186298295.186298943	11
chr4	186554383	186554900	chr4.186554383.186554900	6
chr4	186644076	186644398	chr4.186644076.186644398	5
chr4	186829855	186830318	chr4.186829855.186830318	2
chr4	187172462	187172973	chr4.187172462.187172973	8
chr4	187209840	187210718	chr4.187209840.187210718	6
chr4	187236535	187237004	chr4.187236535.187237004	5
chr4	188015021	188015441	chr4.188015021.188015441	4
chr4	188130432	188130830	chr4.188130432.188130830	5
chr4	188405107	188405688	chr4.188405107.188405688	4
chr4	189021942	189022327	chr4.189021942.189022327	7
chr4	189046579	189047066	chr4.189046579.189047066	7
chr4	189838741	189839300	chr4.189838741.189839300	3
chr5	160185	160502	chr5.160185.160502	4
chr5	190915	191935	chr5.190915.191935	6
chr5	415551	415956	chr5.415551.415956	3
chr5	429690	430106	chr5.429690.430106	1
chr5	448458	448912	chr5.448458.448912	3
chr5	461978	462593	chr5.461978.462593	4
chr5	548377	548881	chr5.548377.548881	3
chr5	657590	658139	chr5.657590.658139	3
chr5	849662	850305	chr5.849662.850305	6
chr5	850525	851096	chr5.850525.851096	8
chr5	963506	964554	chr5.963506.964554	10
chr5	1138561	1139141	chr5.1138561.1139141	4
chr5	1502002	1502466	chr5.1502002.1502466	11
chr5	1601714	1602085	chr5.1601714.1602085	5
chr5	1653908	1654741	chr5.1653908.1654741	11
chr5	1726577	1727228	chr5.1726577.1727228	7
chr5	1789809	1790552	chr5.1789809.1790552	3
chr5	1792718	1793724	chr5.1792718.1793724	8
chr5	1948658	1949245	chr5.1948658.1949245	6
chr5	1950582	1951215	chr5.1950582.1951215	13
chr5	2134886	2135243	chr5.2134886.2135243	3
chr5	3064593	3065106	chr5.3064593.3065106	5
chr5	3835876	3836260	chr5.3835876.3836260	5
chr5	5312829	5313598	chr5.5312829.5313598	8
chr5	5351315	5351847	chr5.5351315.5351847	4
chr5	5561412	5561817	chr5.5561412.5561817	6
chr5	5629570	5630107	chr5.5629570.5630107	4
chr5	6158951	6159977	chr5.6158951.6159977	4
chr5	6402962	6403426	chr5.6402962.6403426	1
chr5	6433030	6433361	chr5.6433030.6433361	4
chr5	6660216	6660687	chr5.6660216.6660687	4
chr5	7146984	7147333	chr5.7146984.7147333	4
chr5	7420611	7421025	chr5.7420611.7421025	2
chr5	7876983	7877311	chr5.7876983.7877311	7
chr5	7991250	7991588	chr5.7991250.7991588	3
chr5	8012472	8013131	chr5.8012472.8013131	7
chr5	8329883	8330245	chr5.8329883.8330245	4
chr5	8457330	8457890	chr5.8457330.8457890	12
chr5	9149964	9150538	chr5.9149964.9150538	5
chr5	9265454	9266171	chr5.9265454.9266171	8
chr5	9375273	9375807	chr5.9375273.9375807	2
chr5	9437733	9438196	chr5.9437733.9438196	2
chr5	9653823	9654210	chr5.9653823.9654210	6
chr5	9686288	9686690	chr5.9686288.9686690	5
chr5	10077929	10078663	chr5.10077929.10078663	6
chr5	10192401	10192822	chr5.10192401.10192822	1
chr5	10357930	10358314	chr5.10357930.10358314	2
chr5	10475972	10476315	chr5.10475972.10476315	13
chr5	10479164	10479834	chr5.10479164.10479834	3
chr5	10524863	10525351	chr5.10524863.10525351	4
chr5	10552385	10553251	chr5.10552385.10553251	7
chr5	10601342	10601854	chr5.10601342.10601854	10
chr5	10607137	10607619	chr5.10607137.10607619	3
chr5	10611777	10612190	chr5.10611777.10612190	5
chr5	10734093	10734624	chr5.10734093.10734624	6
chr5	10831456	10831854	chr5.10831456.10831854	4
chr5	10913856	10914217	chr5.10913856.10914217	4
chr5	11415779	11416245	chr5.11415779.11416245	7
chr5	13251764	13252661	chr5.13251764.13252661	1
chr5	13378149	13378743	chr5.13378149.13378743	5
chr5	13567763	13568323	chr5.13567763.13568323	7
chr5	13932632	13933046	chr5.13932632.13933046	7
chr5	13976282	13976672	chr5.13976282.13976672	7
chr5	13985568	13986737	chr5.13985568.13986737	11
chr5	14029265	14029651	chr5.14029265.14029651	1
chr5	14032985	14033378	chr5.14032985.14033378	3
chr5	14063774	14064187	chr5.14063774.14064187	4
chr5	14208090	14208995	chr5.14208090.14208995	4
chr5	14503183	14503633	chr5.14503183.14503633	1
chr5	14670051	14670476	chr5.14670051.14670476	1
chr5	14816994	14817463	chr5.14816994.14817463	2
chr5	14922329	14922933	chr5.14922329.14922933	4
chr5	15993030	15993361	chr5.15993030.15993361	4
chr5	16187553	16188129	chr5.16187553.16188129	4
chr5	16508962	16509353	chr5.16508962.16509353	3
chr5	16568945	16569363	chr5.16568945.16569363	3
chr5	16894446	16894959	chr5.16894446.16894959	5
chr5	16895845	16896323	chr5.16895845.16896323	4
chr5	16991992	16992834	chr5.16991992.16992834	7
chr5	17167639	17167992	chr5.17167639.17167992	2
chr5	17238474	17239179	chr5.17238474.17239179	6
chr5	17267150	17267538	chr5.17267150.17267538	6
chr5	17302169	17302581	chr5.17302169.17302581	4
chr5	17375314	17375900	chr5.17375314.17375900	6
chr5	17413430	17413773	chr5.17413430.17413773	2
chr5	17743559	17744534	chr5.17743559.17744534	5
chr5	18772589	18772922	chr5.18772589.18772922	4
chr5	19314906	19315405	chr5.19314906.19315405	4
chr5	21574311	21574983	chr5.21574311.21574983	7
chr5	21657026	21657368	chr5.21657026.21657368	2
chr5	21780109	21780494	chr5.21780109.21780494	4
chr5	22560180	22560593	chr5.22560180.22560593	2
chr5	23446351	23446995	chr5.23446351.23446995	3
chr5	23466297	23467158	chr5.23466297.23467158	9
chr5	23507366	23507832	chr5.23507366.23507832	6
chr5	23727419	23727756	chr5.23727419.23727756	2
chr5	24491561	24491896	chr5.24491561.24491896	2
chr5	24492221	24492665	chr5.24492221.24492665	1
chr5	24496343	24496856	chr5.24496343.24496856	2
chr5	24831694	24832548	chr5.24831694.24832548	8
chr5	25107890	25108343	chr5.25107890.25108343	5
chr5	28408228	28408692	chr5.28408228.28408692	3
chr5	31021050	31021732	chr5.31021050.31021732	6
chr5	31470698	31471034	chr5.31470698.31471034	1
chr5	32090835	32091238	chr5.32090835.32091238	3
chr5	32276148	32276837	chr5.32276148.32276837	7
chr5	32331241	32331693	chr5.32331241.32331693	4
chr5	32713845	32714409	chr5.32713845.32714409	2
chr5	32908772	32909710	chr5.32908772.32909710	7
chr5	33120764	33121180	chr5.33120764.33121180	4
chr5	33370212	33370740	chr5.33370212.33370740	2
chr5	33827998	33828385	chr5.33827998.33828385	4
chr5	34452102	34452757	chr5.34452102.34452757	11
chr5	34555873	34556261	chr5.34555873.34556261	5
chr5	34585660	34586010	chr5.34585660.34586010	1
chr5	34864077	34864481	chr5.34864077.34864481	2
chr5	35046796	35047358	chr5.35046796.35047358	9
chr5	35129310	35129695	chr5.35129310.35129695	4
chr5	35249101	35249887	chr5.35249101.35249887	5
chr5	35337633	35338041	chr5.35337633.35338041	6
chr5	35438855	35439296	chr5.35438855.35439296	1
chr5	35771306	35771896	chr5.35771306.35771896	5
chr5	35924123	35924603	chr5.35924123.35924603	7
chr5	36258750	36259135	chr5.36258750.36259135	1
chr5	36373452	36373881	chr5.36373452.36373881	5
chr5	36374268	36374731	chr5.36374268.36374731	3
chr5	36422945	36423492	chr5.36422945.36423492	3
chr5	37722882	37723478	chr5.37722882.37723478	2
chr5	37738126	37738696	chr5.37738126.37738696	2
chr5	37811436	37811788	chr5.37811436.37811788	1
chr5	38191622	38192226	chr5.38191622.38192226	2
chr5	38291433	38291834	chr5.38291433.38291834	2
chr5	38549872	38550350	chr5.38549872.38550350	4
chr5	38600383	38600786	chr5.38600383.38600786	4
chr5	38780934	38781346	chr5.38780934.38781346	1
chr5	38806746	38807157	chr5.38806746.38807157	4
chr5	39100901	39101291	chr5.39100901.39101291	6
chr5	39194947	39195324	chr5.39194947.39195324	5
chr5	39255470	39255819	chr5.39255470.39255819	2
chr5	39256483	39256905	chr5.39256483.39256905	3
chr5	40401983	40402350	chr5.40401983.40402350	2
chr5	40405297	40405661	chr5.40405297.40405661	8
chr5	41794508	41794893	chr5.41794508.41794893	3
chr5	41929081	41929541	chr5.41929081.41929541	4
chr5	42122967	42123489	chr5.42122967.42123489	5
chr5	42756723	42757073	chr5.42756723.42757073	2
chr5	42813658	42813954	chr5.42813658.42813954	4
chr5	42887216	42887666	chr5.42887216.42887666	5
chr5	42898905	42899401	chr5.42898905.42899401	3
chr5	43078940	43079418	chr5.43078940.43079418	2
chr5	43711523	43711928	chr5.43711523.43711928	2
chr5	43773497	43773953	chr5.43773497.43773953	1
chr5	44664969	44665869	chr5.44664969.44665869	2
chr5	51829369	51829729	chr5.51829369.51829729	3
chr5	52922398	52922870	chr5.52922398.52922870	3
chr5	53265135	53265543	chr5.53265135.53265543	5
chr5	53643420	53643952	chr5.53643420.53643952	5
chr5	54401565	54401962	chr5.54401565.54401962	3
chr5	54524029	54524607	chr5.54524029.54524607	7
chr5	54634140	54634601	chr5.54634140.54634601	1
chr5	54761195	54761641	chr5.54761195.54761641	3
chr5	54785627	54786284	chr5.54785627.54786284	8
chr5	55052564	55052924	chr5.55052564.55052924	1
chr5	55152111	55152780	chr5.55152111.55152780	6
chr5	55303257	55303873	chr5.55303257.55303873	1
chr5	55576225	55576672	chr5.55576225.55576672	2
chr5	55903293	55903826	chr5.55903293.55903826	4
chr5	55978064	55978568	chr5.55978064.55978568	5
chr5	56175188	56175982	chr5.56175188.56175982	4
chr5	56347141	56347607	chr5.56347141.56347607	3
chr5	57302289	57302645	chr5.57302289.57302645	2
chr5	57598788	57599244	chr5.57598788.57599244	2
chr5	58094064	58094497	chr5.58094064.58094497	3
chr5	59079946	59080353	chr5.59079946.59080353	1
chr5	59562941	59563412	chr5.59562941.59563412	4
chr5	61048554	61048990	chr5.61048554.61048990	4
chr5	61566947	61567387	chr5.61566947.61567387	3
chr5	62720052	62720394	chr5.62720052.62720394	2
chr5	63055572	63055927	chr5.63055572.63055927	2
chr5	64158831	64159416	chr5.64158831.64159416	4
chr5	65611475	65612030	chr5.65611475.65612030	2
chr5	66209275	66210242	chr5.66209275.66210242	8
chr5	66213712	66214050	chr5.66213712.66214050	2
chr5	66436765	66437162	chr5.66436765.66437162	3
chr5	66770230	66770723	chr5.66770230.66770723	6
chr5	66807712	66808238	chr5.66807712.66808238	7
chr5	67842854	67843199	chr5.67842854.67843199	3
chr5	68046377	68047001	chr5.68046377.68047001	3
chr5	68555051	68555405	chr5.68555051.68555405	1
chr5	69083435	69083847	chr5.69083435.69083847	3
chr5	69414977	69415387	chr5.69414977.69415387	5
chr5	69467554	69468205	chr5.69467554.69468205	3
chr5	72463526	72464505	chr5.72463526.72464505	3
chr5	72560171	72560711	chr5.72560171.72560711	6
chr5	72667836	72668250	chr5.72667836.72668250	4
chr5	73191615	73192189	chr5.73191615.73192189	3
chr5	73312467	73312923	chr5.73312467.73312923	1
chr5	73376718	73377075	chr5.73376718.73377075	3
chr5	73544567	73545335	chr5.73544567.73545335	7
chr5	73815720	73816159	chr5.73815720.73816159	6
chr5	73899012	73899474	chr5.73899012.73899474	4
chr5	74043071	74043424	chr5.74043071.74043424	1
chr5	74490784	74491302	chr5.74490784.74491302	2
chr5	74624600	74625040	chr5.74624600.74625040	4
chr5	74631636	74632113	chr5.74631636.74632113	4
chr5	74916808	74917314	chr5.74916808.74917314	6
chr5	76303845	76304328	chr5.76303845.76304328	6
chr5	76701304	76701835	chr5.76701304.76701835	1
chr5	76785510	76785983	chr5.76785510.76785983	7
chr5	76986934	76987732	chr5.76986934.76987732	6
chr5	77133148	77133502	chr5.77133148.77133502	1
chr5	77378460	77379024	chr5.77378460.77379024	6
chr5	77880103	77880464	chr5.77880103.77880464	11
chr5	78576416	78576827	chr5.78576416.78576827	2
chr5	78595144	78595539	chr5.78595144.78595539	2
chr5	78644836	78645232	chr5.78644836.78645232	3
chr5	78806488	78807136	chr5.78806488.78807136	8
chr5	78920625	78920990	chr5.78920625.78920990	5
chr5	79229643	79230130	chr5.79229643.79230130	5
chr5	79333907	79334492	chr5.79333907.79334492	5
chr5	79378540	79379026	chr5.79378540.79379026	4
chr5	79702994	79703390	chr5.79702994.79703390	2
chr5	79811148	79811631	chr5.79811148.79811631	8
chr5	79955870	79956254	chr5.79955870.79956254	7
chr5	80054805	80055191	chr5.80054805.80055191	2
chr5	80141155	80141660	chr5.80141155.80141660	7
chr5	80247282	80247774	chr5.80247282.80247774	7
chr5	80712010	80712392	chr5.80712010.80712392	2
chr5	82365668	82366266	chr5.82365668.82366266	6
chr5	84249968	84250344	chr5.84249968.84250344	1
chr5	86546633	86547037	chr5.86546633.86547037	3
chr5	87020173	87020602	chr5.87020173.87020602	2
chr5	89282794	89283227	chr5.89282794.89283227	5
chr5	89584266	89584804	chr5.89584266.89584804	1
chr5	90421143	90421713	chr5.90421143.90421713	5
chr5	90709444	90709828	chr5.90709444.90709828	3
chr5	92518394	92518756	chr5.92518394.92518756	2
chr5	93649545	93649975	chr5.93649545.93649975	1
chr5	95530573	95530912	chr5.95530573.95530912	3
chr5	95641888	95642312	chr5.95641888.95642312	4
chr5	95712292	95712980	chr5.95712292.95712980	6
chr5	95867187	95867495	chr5.95867187.95867495	2
chr5	96324813	96325230	chr5.96324813.96325230	5
chr5	96439639	96440330	chr5.96439639.96440330	1
chr5	96968107	96968579	chr5.96968107.96968579	4
chr5	98750856	98751184	chr5.98750856.98751184	2
chr5	101783286	101784245	chr5.101783286.101784245	10
chr5	102715381	102715887	chr5.102715381.102715887	4
chr5	103375681	103376220	chr5.103375681.103376220	7
chr5	103461329	103461713	chr5.103461329.103461713	4
chr5	103562378	103563138	chr5.103562378.103563138	7
chr5	103639695	103640210	chr5.103639695.103640210	1
chr5	104910934	104911369	chr5.104910934.104911369	1
chr5	106094255	106094647	chr5.106094255.106094647	1
chr5	106331450	106331795	chr5.106331450.106331795	2
chr5	106699270	106699672	chr5.106699270.106699672	3
chr5	106959447	106959889	chr5.106959447.106959889	3
chr5	107217717	107218127	chr5.107217717.107218127	1
chr5	107361973	107362492	chr5.107361973.107362492	6
chr5	107466218	107466747	chr5.107466218.107466747	6
chr5	107476845	107477336	chr5.107476845.107477336	1
chr5	107502104	107502481	chr5.107502104.107502481	1
chr5	108521160	108521764	chr5.108521160.108521764	4
chr5	108656103	108656473	chr5.108656103.108656473	1
chr5	108661656	108662012	chr5.108661656.108662012	7
chr5	109191162	109191769	chr5.109191162.109191769	6
chr5	109455626	109456203	chr5.109455626.109456203	6
chr5	109656824	109657357	chr5.109656824.109657357	6
chr5	109826467	109826872	chr5.109826467.109826872	2
chr5	110152059	110152443	chr5.110152059.110152443	1
chr5	110769337	110769819	chr5.110769337.110769819	3
chr5	110900754	110901411	chr5.110900754.110901411	3
chr5	111748195	111748744	chr5.111748195.111748744	7
chr5	112492306	112492848	chr5.112492306.112492848	3
chr5	112735771	112736255	chr5.112735771.112736255	4
chr5	112969555	112969976	chr5.112969555.112969976	3
chr5	113162865	113163236	chr5.113162865.113163236	5
chr5	113199592	113199976	chr5.113199592.113199976	2
chr5	113250296	113250937	chr5.113250296.113250937	3
chr5	113321308	113321734	chr5.113321308.113321734	5
chr5	113757504	113758015	chr5.113757504.113758015	5
chr5	115343904	115344531	chr5.115343904.115344531	10
chr5	115366122	115366814	chr5.115366122.115366814	8
chr5	115377505	115378140	chr5.115377505.115378140	2
chr5	115419842	115420244	chr5.115419842.115420244	3
chr5	115549239	115549674	chr5.115549239.115549674	3
chr5	116289282	116289762	chr5.116289282.116289762	3
chr5	116375926	116376355	chr5.116375926.116376355	2
chr5	116436279	116436678	chr5.116436279.116436678	1
chr5	118553637	118554225	chr5.118553637.118554225	1
chr5	118606981	118607325	chr5.118606981.118607325	3
chr5	119020022	119020368	chr5.119020022.119020368	7
chr5	119255977	119256465	chr5.119255977.119256465	3
chr5	119397654	119398138	chr5.119397654.119398138	6
chr5	119579036	119579352	chr5.119579036.119579352	4
chr5	120293864	120294298	chr5.120293864.120294298	6
chr5	120532985	120533328	chr5.120532985.120533328	9
chr5	121108911	121109301	chr5.121108911.121109301	3
chr5	122142513	122143025	chr5.122142513.122143025	4
chr5	122295169	122295508	chr5.122295169.122295508	3
chr5	122751291	122751949	chr5.122751291.122751949	3
chr5	122849735	122850167	chr5.122849735.122850167	3
chr5	122950343	122950783	chr5.122950343.122950783	2
chr5	123397588	123397975	chr5.123397588.123397975	3
chr5	123429975	123430391	chr5.123429975.123430391	3
chr5	123460255	123460675	chr5.123460255.123460675	4
chr5	123819720	123820361	chr5.123819720.123820361	5
chr5	124124686	124125377	chr5.124124686.124125377	4
chr5	124402007	124402715	chr5.124402007.124402715	4
chr5	124583771	124584231	chr5.124583771.124584231	3
chr5	124655782	124656588	chr5.124655782.124656588	4
chr5	124935935	124936348	chr5.124935935.124936348	3
chr5	124963628	124964020	chr5.124963628.124964020	2
chr5	124986764	124987107	chr5.124986764.124987107	1
chr5	126354114	126354755	chr5.126354114.126354755	5
chr5	126385016	126385511	chr5.126385016.126385511	4
chr5	126516239	126516634	chr5.126516239.126516634	7
chr5	126591440	126592025	chr5.126591440.126592025	4
chr5	126680209	126680756	chr5.126680209.126680756	4
chr5	126849072	126849788	chr5.126849072.126849788	3
chr5	127011179	127011594	chr5.127011179.127011594	3
chr5	127229217	127230108	chr5.127229217.127230108	4
chr5	127586381	127586752	chr5.127586381.127586752	2
chr5	127804856	127805438	chr5.127804856.127805438	9
chr5	130198960	130199433	chr5.130198960.130199433	2
chr5	130479339	130479849	chr5.130479339.130479849	5
chr5	131242681	131243295	chr5.131242681.131243295	2
chr5	131328485	131329113	chr5.131328485.131329113	7
chr5	131815028	131815410	chr5.131815028.131815410	2
chr5	131957802	131958544	chr5.131957802.131958544	5
chr5	132018233	132018724	chr5.132018233.132018724	4
chr5	132098207	132098680	chr5.132098207.132098680	3
chr5	132315672	132316274	chr5.132315672.132316274	6
chr5	132321082	132321593	chr5.132321082.132321593	3
chr5	132358119	132358449	chr5.132358119.132358449	1
chr5	132457364	132458111	chr5.132457364.132458111	3
chr5	132469622	132470086	chr5.132469622.132470086	5
chr5	132667892	132668593	chr5.132667892.132668593	6
chr5	133228303	133228742	chr5.133228303.133228742	5
chr5	133240529	133241016	chr5.133240529.133241016	2
chr5	133284362	133284908	chr5.133284362.133284908	4
chr5	133775411	133776025	chr5.133775411.133776025	6
chr5	133817991	133818414	chr5.133817991.133818414	3
chr5	133870679	133871067	chr5.133870679.133871067	3
chr5	133953060	133953498	chr5.133953060.133953498	2
chr5	133995411	133995772	chr5.133995411.133995772	2
chr5	134124678	134125575	chr5.134124678.134125575	2
chr5	134184136	134184786	chr5.134184136.134184786	3
chr5	135173606	135174246	chr5.135173606.135174246	4
chr5	135241914	135242472	chr5.135241914.135242472	3
chr5	135308886	135309333	chr5.135308886.135309333	6
chr5	135497936	135498562	chr5.135497936.135498562	4
chr5	135888284	135888668	chr5.135888284.135888668	4
chr5	136174060	136174462	chr5.136174060.136174462	2
chr5	136388535	136388952	chr5.136388535.136388952	3
chr5	136655511	136655941	chr5.136655511.136655941	6
chr5	136780601	136781044	chr5.136780601.136781044	4
chr5	137183521	137184042	chr5.137183521.137184042	1
chr5	137201964	137202449	chr5.137201964.137202449	3
chr5	137481533	137482034	chr5.137481533.137482034	1
chr5	137563396	137564721	chr5.137563396.137564721	7
chr5	137666202	137666587	chr5.137666202.137666587	6
chr5	137760722	137761488	chr5.137760722.137761488	4
chr5	138081331	138081789	chr5.138081331.138081789	3
chr5	138454155	138454696	chr5.138454155.138454696	4
chr5	138459888	138460502	chr5.138459888.138460502	5
chr5	138559966	138560451	chr5.138559966.138560451	1
chr5	138597505	138597951	chr5.138597505.138597951	2
chr5	138652545	138653010	chr5.138652545.138653010	1
chr5	138789748	138790345	chr5.138789748.138790345	4
chr5	139141836	139142313	chr5.139141836.139142313	5
chr5	139492623	139493373	chr5.139492623.139493373	10
chr5	139863365	139863883	chr5.139863365.139863883	2
chr5	139985707	139986266	chr5.139985707.139986266	2
chr5	140131968	140132475	chr5.140131968.140132475	2
chr5	140206035	140206459	chr5.140206035.140206459	3
chr5	140267305	140267957	chr5.140267305.140267957	6
chr5	140611179	140611609	chr5.140611179.140611609	4
chr5	140611978	140612456	chr5.140611978.140612456	1
chr5	141494697	141495499	chr5.141494697.141495499	5
chr5	141511060	141511673	chr5.141511060.141511673	8
chr5	141658069	141658768	chr5.141658069.141658768	3
chr5	141699567	141700081	chr5.141699567.141700081	2
chr5	141822172	141822698	chr5.141822172.141822698	5
chr5	141915802	141916480	chr5.141915802.141916480	3
chr5	141938249	141938749	chr5.141938249.141938749	2
chr5	141951296	141951764	chr5.141951296.141951764	1
chr5	142481433	142481878	chr5.142481433.142481878	1
chr5	142690703	142691152	chr5.142690703.142691152	3
chr5	142740545	142740898	chr5.142740545.142740898	7
chr5	143042428	143042898	chr5.143042428.143042898	2
chr5	143177263	143177682	chr5.143177263.143177682	4
chr5	143217126	143217534	chr5.143217126.143217534	1
chr5	143355801	143356202	chr5.143355801.143356202	1
chr5	145719052	145719387	chr5.145719052.145719387	3
chr5	145887287	145887736	chr5.145887287.145887736	3
chr5	146026213	146026678	chr5.146026213.146026678	6
chr5	146190876	146191304	chr5.146190876.146191304	7
chr5	146331041	146332008	chr5.146331041.146332008	7
chr5	146344814	146345230	chr5.146344814.146345230	3
chr5	147690694	147691070	chr5.147690694.147691070	4
chr5	147935119	147935510	chr5.147935119.147935510	3
chr5	148237624	148238420	chr5.148237624.148238420	3
chr5	148290613	148291105	chr5.148290613.148291105	4
chr5	148623683	148624210	chr5.148623683.148624210	1
chr5	148839918	148840370	chr5.148839918.148840370	2
chr5	148914121	148914533	chr5.148914121.148914533	2
chr5	148970339	148970724	chr5.148970339.148970724	1
chr5	149010975	149011488	chr5.149010975.149011488	1
chr5	149125329	149126095	chr5.149125329.149126095	5
chr5	149264555	149265178	chr5.149264555.149265178	6
chr5	149296388	149296914	chr5.149296388.149296914	5
chr5	149419563	149420230	chr5.149419563.149420230	5
chr5	149439796	149440483	chr5.149439796.149440483	3
chr5	149474337	149474817	chr5.149474337.149474817	5
chr5	149608641	149608947	chr5.149608641.149608947	6
chr5	149777353	149777855	chr5.149777353.149777855	5
chr5	150050055	150050676	chr5.150050055.150050676	6
chr5	150057517	150058539	chr5.150057517.150058539	13
chr5	150065267	150065727	chr5.150065267.150065727	3
chr5	150178204	150178780	chr5.150178204.150178780	2
chr5	150278879	150279352	chr5.150278879.150279352	4
chr5	150286844	150287303	chr5.150286844.150287303	1
chr5	150469686	150470136	chr5.150469686.150470136	6
chr5	150488516	150489064	chr5.150488516.150489064	1
chr5	150589860	150590322	chr5.150589860.150590322	2
chr5	150609728	150610330	chr5.150609728.150610330	9
chr5	151040308	151040968	chr5.151040308.151040968	5
chr5	151134336	151134700	chr5.151134336.151134700	1
chr5	151288294	151288678	chr5.151288294.151288678	4
chr5	151451840	151452190	chr5.151451840.151452190	7
chr5	151742803	151743306	chr5.151742803.151743306	3
chr5	151890224	151890785	chr5.151890224.151890785	4
chr5	152462060	152462722	chr5.152462060.152462722	5
chr5	153350141	153350943	chr5.153350141.153350943	7
chr5	153832042	153832503	chr5.153832042.153832503	7
chr5	153901047	153901501	chr5.153901047.153901501	5
chr5	154202654	154203080	chr5.154202654.154203080	2
chr5	154276954	154277509	chr5.154276954.154277509	4
chr5	154402477	154402936	chr5.154402477.154402936	2
chr5	154642554	154642936	chr5.154642554.154642936	1
chr5	154741029	154741514	chr5.154741029.154741514	10
chr5	154990541	154991099	chr5.154990541.154991099	2
chr5	156432267	156432622	chr5.156432267.156432622	3
chr5	157471717	157472160	chr5.157471717.157472160	6
chr5	157511602	157512000	chr5.157511602.157512000	1
chr5	158139281	158139682	chr5.158139281.158139682	4
chr5	158219372	158219839	chr5.158219372.158219839	6
chr5	158976028	158976548	chr5.158976028.158976548	2
chr5	159128020	159128586	chr5.159128020.159128586	3
chr5	159179031	159179557	chr5.159179031.159179557	2
chr5	159230637	159231183	chr5.159230637.159231183	6
chr5	159324388	159324876	chr5.159324388.159324876	4
chr5	159337515	159338040	chr5.159337515.159338040	2
chr5	159463971	159464466	chr5.159463971.159464466	5
chr5	159581917	159582375	chr5.159581917.159582375	3
chr5	159899313	159900200	chr5.159899313.159900200	10
chr5	159947700	159948137	chr5.159947700.159948137	2
chr5	160463732	160464305	chr5.160463732.160464305	3
chr5	160542293	160542778	chr5.160542293.160542778	4
chr5	160649411	160649712	chr5.160649411.160649712	5
chr5	163571750	163572297	chr5.163571750.163572297	6
chr5	163914893	163915277	chr5.163914893.163915277	2
chr5	164235601	164236116	chr5.164235601.164236116	2
chr5	165457967	165458288	chr5.165457967.165458288	3
chr5	167743759	167744216	chr5.167743759.167744216	2
chr5	167814756	167815434	chr5.167814756.167815434	9
chr5	168308001	168308385	chr5.168308001.168308385	4
chr5	168447926	168448414	chr5.168447926.168448414	6
chr5	168481391	168481904	chr5.168481391.168481904	5
chr5	168693403	168693745	chr5.168693403.168693745	3
chr5	168992656	168993122	chr5.168992656.168993122	7
chr5	169020156	169020574	chr5.169020156.169020574	5
chr5	169116887	169117246	chr5.169116887.169117246	2
chr5	169682292	169682695	chr5.169682292.169682695	2
chr5	169717383	169717834	chr5.169717383.169717834	5
